Charter Date,Vessel Type,Charter Price ($/day),Duration (days),LNG Capacity (m),LPG Capacity (m),Cargo Capacity (DWT),Container Capacity (TEU),Size Category,Cargo Type,Vessel Length (m),Vessel breadth (m),Fuel Cost ($/liter),Age_of_Vess
2021-08-13,LNG Carrier,35997,325,100918.0,,,,Typical LNG Carrier,Liquified Natural Gas,214,45,0.56,10
2022-07-13,LPG Carrier,36467,97,,52702.0,,,Typical LPG Carrier,Liquified Petroleum Gas,207,19,0.66,11
2023-05-20,Tanker,38003,75,,,79143.0,,Aframax,Refined Products,71,34,0.55,9
2023-12-17,Tanker,28269,335,,,264267.0,,VLCC,Crude Oil,274,45,0.79,16
2023-12-13,Container Ship,25711,47,,,,9166.0,Feeder Ships,Electronics,120,34,0.7,16
2022-12-19,Tanker,33989,329,,,232080.0,,Suezmax,Crude Oil,114,40,0.65,7
2022-08-12,LNG Carrier,50035,228,122242.0,,,,Typical LNG Carrier,Liquified Natural Gas,261,40,0.56,15
2021-01-02,Tanker,39310,356,,,264636.0,,Handysize,Refined Products,153,23,0.52,6
2021-08-22,Tanker,39957,60,,,193605.0,,Aframax,Crude Oil,250,35,0.5,12
2023-03-17,Bulk Carrier,27933,248,,,65310.0,,Handysize,Coal,284,52,0.51,17
2023-08-31,Bulk Carrier,21712,244,,,77396.0,,Handymax/Supramax,Coal,176,54,0.57,15
2022-12-23,Bulk Carrier,20608,170,,,17829.0,,Panamax,Iron Ore,110,46,0.61,3
2023-10-06,LPG Carrier,22388,450,,31878.0,,,Typical LPG Carrier,Liquified Petroleum Gas,215,17,0.6,14
2022-05-30,Container Ship,27511,370,,,,5807.0,Feedermax Ships,Apparel,156,33,0.76,4
2022-05-13,LNG Carrier,27506,178,115384.0,,,,Typical LNG Carrier,Liquified Natural Gas,212,41,0.57,2
2021-01-29,LNG Carrier,53143,182,106853.0,,,,Typical LNG Carrier,Liquified Natural Gas,255,41,0.6,16
2023-06-21,Bulk Carrier,15571,328,,,197231.0,,Handymax/Supramax,Grain,298,60,0.74,6
2021-11-05,LPG Carrier,22184,335,,21313.0,,,Typical LPG Carrier,Liquified Petroleum Gas,103,19,0.53,7
2022-03-15,LPG Carrier,26361,120,,9279.0,,,Typical LPG Carrier,Liquified Petroleum Gas,220,36,0.65,5
2022-08-07,Bulk Carrier,28233,201,,,171048.0,,Handysize,Coal,257,30,0.54,4
2023-04-24,Tanker,20553,158,,,173057.0,,ULCC,Refined Products,173,53,0.76,15
2021-01-15,Container Ship,11690,274,,,,12639.0,Panamax Ships,Chemicals,88,48,0.61,5
2021-05-16,Tanker,22543,262,,,221969.0,,Panamax,Crude Oil,120,27,0.75,17
2022-11-21,Bulk Carrier,18524,277,,,156163.0,,Panamax,Grain,137,25,0.54,17
2021-07-26,Bulk Carrier,13009,410,,,149117.0,,Handysize,Coal,115,56,0.73,8
2023-02-13,Bulk Carrier,14769,188,,,198633.0,,Panamax,Coal,202,27,0.78,9
2022-01-26,LPG Carrier,42788,197,,49835.0,,,Typical LPG Carrier,Liquified Petroleum Gas,136,21,0.7,16
2021-06-04,Tanker,47343,398,,,304080.0,,LR1,Crude Oil,335,43,0.54,11
2023-12-08,Tanker,44982,358,,,115761.0,,Aframax,Crude Oil,90,63,0.62,5
2022-09-02,Bulk Carrier,17762,148,,,143568.0,,Capesize,Coal,136,31,0.74,13
2023-06-20,LPG Carrier,29005,413,,28018.0,,,Typical LPG Carrier,Liquified Petroleum Gas,186,14,0.53,15
2021-02-03,Tanker,32767,95,,,357364.0,,Panamax,Crude Oil,182,30,0.57,18
2021-03-30,Container Ship,31369,116,,,,10832.0,Feeder Ships,Electronics,376,34,0.76,4
2022-09-23,Tanker,24144,201,,,135893.0,,LR1,Refined Products,122,43,0.71,16
2022-08-03,Container Ship,29567,337,,,,3420.0,New Panamax (Neo-Panamax) Ships,Chemicals,253,17,0.56,13
2023-10-27,LNG Carrier,34146,438,146013.0,,,,Typical LNG Carrier,Liquified Natural Gas,230,49,0.65,12
2023-11-16,LNG Carrier,39611,190,109005.0,,,,Typical LNG Carrier,Liquified Natural Gas,209,44,0.77,18
2021-07-15,Bulk Carrier,15638,346,,,78124.0,,Capesize,Iron Ore,125,22,0.66,3
2022-06-10,Tanker,35488,246,,,61489.0,,Panamax,Refined Products,184,20,0.72,2
2023-08-21,LPG Carrier,38131,365,,22706.0,,,Typical LPG Carrier,Liquified Petroleum Gas,118,31,0.57,1
2022-05-28,LPG Carrier,33831,329,,78208.0,,,Typical LPG Carrier,Liquified Petroleum Gas,208,15,0.57,17
2022-03-23,LPG Carrier,30055,95,,53857.0,,,Typical LPG Carrier,Liquified Petroleum Gas,184,40,0.77,4
2022-02-04,Tanker,49739,373,,,180688.0,,LR2,Refined Products,195,27,0.63,12
2023-08-12,LPG Carrier,27909,342,,19404.0,,,Typical LPG Carrier,Liquified Petroleum Gas,151,34,0.64,12
2022-05-19,Container Ship,11368,203,,,,9354.0,Post-Panamax Ships,Chemicals,290,37,0.63,18
2023-06-19,Container Ship,24451,56,,,,3974.0,Feedermax Ships,Apparel,104,59,0.75,10
2023-10-03,LPG Carrier,20521,371,,43341.0,,,Typical LPG Carrier,Liquified Petroleum Gas,191,20,0.74,17
2024-01-28,Bulk Carrier,29877,230,,,167211.0,,Handysize,Grain,198,37,0.76,9
2023-07-16,LPG Carrier,23208,213,,7780.0,,,Typical LPG Carrier,Liquified Petroleum Gas,207,26,0.6,12
2022-12-06,LNG Carrier,56159,249,114893.0,,,,Typical LNG Carrier,Liquified Natural Gas,247,49,0.66,1
2021-06-18,LNG Carrier,29094,439,131025.0,,,,Typical LNG Carrier,Liquified Natural Gas,228,41,0.53,9
2022-12-23,Bulk Carrier,14981,124,,,36750.0,,Panamax,Iron Ore,135,25,0.54,15
2022-04-13,LNG Carrier,49536,48,142248.0,,,,Typical LNG Carrier,Liquified Natural Gas,272,43,0.59,3
2023-08-22,LPG Carrier,22034,123,,34182.0,,,Typical LPG Carrier,Liquified Petroleum Gas,168,14,0.73,12
2023-09-30,Bulk Carrier,25103,118,,,173424.0,,Handysize,Iron Ore,124,38,0.61,5
2022-06-08,Tanker,19110,401,,,121139.0,,Aframax,Crude Oil,310,53,0.57,5
2021-07-24,LNG Carrier,56388,280,134487.0,,,,Typical LNG Carrier,Liquified Natural Gas,209,44,0.55,13
2021-01-24,Container Ship,20472,58,,,,7836.0,New Panamax (Neo-Panamax) Ships,Chemicals,218,21,0.54,18
2023-03-31,Tanker,27835,235,,,88990.0,,MR,Crude Oil,275,34,0.53,1
2021-03-21,LNG Carrier,50767,249,131265.0,,,,Typical LNG Carrier,Liquified Natural Gas,250,50,0.68,14
2022-11-17,Bulk Carrier,22355,344,,,10045.0,,Panamax,Grain,223,25,0.55,12
2022-09-07,Tanker,26057,288,,,377802.0,,MR,Crude Oil,346,65,0.78,14
2021-12-21,Tanker,19053,296,,,379291.0,,Suezmax,Crude Oil,151,54,0.77,13
2022-09-05,Bulk Carrier,29739,201,,,192261.0,,Capesize,Grain,218,39,0.53,3
2023-03-26,Tanker,25406,176,,,393869.0,,VLCC,Crude Oil,81,37,0.64,4
2021-06-13,Tanker,29360,174,,,65592.0,,LR1,Refined Products,133,65,0.76,3
2022-05-26,Bulk Carrier,22823,135,,,147036.0,,Capesize,Grain,118,57,0.59,12
2023-01-08,LNG Carrier,31400,191,135202.0,,,,Typical LNG Carrier,Liquified Natural Gas,265,47,0.62,14
2023-06-09,LNG Carrier,59627,144,115115.0,,,,Typical LNG Carrier,Liquified Natural Gas,259,42,0.62,1
2023-05-31,Tanker,35759,175,,,151464.0,,MR,Crude Oil,242,43,0.64,5
2021-07-10,LNG Carrier,28403,413,112425.0,,,,Typical LNG Carrier,Liquified Natural Gas,253,46,0.72,1
2021-04-07,Tanker,20807,273,,,124098.0,,ULCC,Crude Oil,81,47,0.71,6
2022-01-31,Bulk Carrier,22233,352,,,84294.0,,Handymax/Supramax,Grain,183,51,0.69,11
2023-10-08,LNG Carrier,50227,235,115850.0,,,,Typical LNG Carrier,Liquified Natural Gas,244,47,0.55,3
2021-04-17,Bulk Carrier,17294,404,,,196426.0,,Panamax,Grain,196,52,0.59,18
2022-02-22,Tanker,22294,101,,,174920.0,,LR1,Refined Products,262,57,0.76,9
2021-06-06,LPG Carrier,23381,400,,59734.0,,,Typical LPG Carrier,Liquified Petroleum Gas,185,37,0.59,11
2023-03-12,Bulk Carrier,10739,376,,,172360.0,,Capesize,Iron Ore,256,41,0.61,18
2023-07-25,LPG Carrier,26477,365,,78370.0,,,Typical LPG Carrier,Liquified Petroleum Gas,213,34,0.5,2
2021-08-27,Tanker,41256,228,,,87696.0,,LR1,Refined Products,224,24,0.52,9
2022-08-02,Container Ship,14671,404,,,,5414.0,New Panamax (Neo-Panamax) Ships,Electronics,369,33,0.79,9
2022-08-17,Container Ship,33280,339,,,,4084.0,Panamax Ships,Chemicals,375,16,0.55,6
2022-10-13,LNG Carrier,57660,253,147293.0,,,,Typical LNG Carrier,Liquified Natural Gas,217,42,0.8,13
2023-11-19,Container Ship,12047,139,,,,8229.0,Feeder Ships,Machinery,222,39,0.75,14
2023-08-16,LPG Carrier,25518,254,,33234.0,,,Typical LPG Carrier,Liquified Petroleum Gas,183,37,0.63,18
2022-10-27,Container Ship,34066,306,,,,9890.0,Feedermax Ships,Chemicals,187,48,0.69,6
2021-04-15,Bulk Carrier,13355,380,,,52437.0,,Handysize,Iron Ore,255,52,0.74,11
2023-01-18,LNG Carrier,59900,432,141773.0,,,,Typical LNG Carrier,Liquified Natural Gas,273,46,0.64,12
2022-05-06,Tanker,38365,206,,,324339.0,,MR,Refined Products,193,65,0.71,10
2022-01-18,Bulk Carrier,22274,415,,,192129.0,,Capesize,Grain,238,29,0.53,7
2022-11-17,Bulk Carrier,26960,308,,,84478.0,,Handysize,Grain,153,27,0.62,5
2021-10-26,Container Ship,20683,443,,,,12506.0,Post-Panamax Ships,Machinery,259,49,0.58,2
2023-10-21,LNG Carrier,53297,298,106940.0,,,,Typical LNG Carrier,Liquified Natural Gas,206,47,0.61,10
2023-07-19,Tanker,36344,48,,,304803.0,,LR2,Refined Products,270,65,0.76,6
2022-12-10,Container Ship,27743,69,,,,10764.0,Post-Panamax Ships,Apparel,329,14,0.75,7
2022-09-24,LNG Carrier,27607,50,129658.0,,,,Typical LNG Carrier,Liquified Natural Gas,264,45,0.76,6
2022-09-25,Container Ship,33434,271,,,,7640.0,Feedermax Ships,Machinery,262,15,0.56,13
2022-08-28,LNG Carrier,46679,249,118576.0,,,,Typical LNG Carrier,Liquified Natural Gas,207,46,0.69,4
2022-11-13,LPG Carrier,24383,142,,60483.0,,,Typical LPG Carrier,Liquified Petroleum Gas,139,15,0.59,10
2022-12-22,Container Ship,10599,375,,,,9913.0,Panamax Ships,Chemicals,171,38,0.52,7
2023-05-22,LNG Carrier,45879,231,146838.0,,,,Typical LNG Carrier,Liquified Natural Gas,228,45,0.76,15
2024-01-18,Tanker,16468,418,,,374710.0,,Panamax,Refined Products,344,37,0.72,6
2023-07-20,Container Ship,12815,305,,,,7438.0,Feeder Ships,Apparel,208,29,0.7,13
2023-11-22,LNG Carrier,46172,184,108905.0,,,,Typical LNG Carrier,Liquified Natural Gas,270,47,0.73,1
2023-05-21,Tanker,25112,387,,,375655.0,,LR1,Refined Products,140,26,0.6,14
2022-01-23,LPG Carrier,27809,305,,25359.0,,,Typical LPG Carrier,Liquified Petroleum Gas,183,29,0.55,5
2021-04-25,LNG Carrier,26405,402,117425.0,,,,Typical LNG Carrier,Liquified Natural Gas,286,43,0.54,11
2022-07-22,LPG Carrier,31124,335,,33182.0,,,Typical LPG Carrier,Liquified Petroleum Gas,202,32,0.74,18
2023-08-05,LNG Carrier,54150,97,100742.0,,,,Typical LNG Carrier,Liquified Natural Gas,211,44,0.68,17
2022-04-19,Tanker,22087,431,,,364240.0,,VLCC,Refined Products,119,25,0.52,15
2022-08-24,Container Ship,13015,376,,,,11760.0,Panamax Ships,Electronics,312,19,0.55,8
2021-09-20,Bulk Carrier,15027,203,,,16463.0,,Capesize,Iron Ore,246,24,0.54,5
2023-04-19,LPG Carrier,20888,133,,73470.0,,,Typical LPG Carrier,Liquified Petroleum Gas,128,39,0.55,8
2022-10-31,Bulk Carrier,19981,217,,,119717.0,,Handysize,Iron Ore,271,53,0.74,17
2021-01-12,LNG Carrier,53607,445,125871.0,,,,Typical LNG Carrier,Liquified Natural Gas,289,40,0.75,6
2023-04-07,LPG Carrier,26434,216,,40923.0,,,Typical LPG Carrier,Liquified Petroleum Gas,140,19,0.68,12
2022-03-13,Tanker,46351,321,,,361383.0,,Handysize,Crude Oil,113,28,0.73,18
2023-04-14,Bulk Carrier,14206,424,,,78641.0,,Panamax,Coal,275,40,0.79,8
2023-01-28,LPG Carrier,36818,313,,62703.0,,,Typical LPG Carrier,Liquified Petroleum Gas,141,27,0.71,1
2024-01-02,Tanker,38870,374,,,108151.0,,MR,Refined Products,289,31,0.69,9
2022-07-07,Container Ship,20482,297,,,,8151.0,Feedermax Ships,Chemicals,111,54,0.51,10
2023-02-01,Bulk Carrier,13499,135,,,55890.0,,Handysize,Iron Ore,215,24,0.55,8
2023-10-31,LPG Carrier,36882,418,,67638.0,,,Typical LPG Carrier,Liquified Petroleum Gas,215,22,0.63,5
2023-10-15,LNG Carrier,33188,310,137260.0,,,,Typical LNG Carrier,Liquified Natural Gas,208,41,0.59,3
2021-05-26,Bulk Carrier,22048,348,,,37511.0,,Panamax,Grain,180,38,0.74,2
2022-04-06,LNG Carrier,59824,202,109283.0,,,,Typical LNG Carrier,Liquified Natural Gas,300,41,0.65,12
2021-12-17,LPG Carrier,36510,358,,12428.0,,,Typical LPG Carrier,Liquified Petroleum Gas,146,27,0.67,10
2023-03-12,LNG Carrier,58957,271,110338.0,,,,Typical LNG Carrier,Liquified Natural Gas,296,48,0.52,9
2023-04-11,Tanker,46008,203,,,81048.0,,Handysize,Refined Products,224,39,0.63,11
2022-01-22,LPG Carrier,24654,289,,19819.0,,,Typical LPG Carrier,Liquified Petroleum Gas,134,16,0.79,4
2023-03-25,Tanker,47457,221,,,54182.0,,Handysize,Crude Oil,226,42,0.52,18
2022-01-29,Tanker,47764,296,,,298094.0,,LR2,Refined Products,102,64,0.72,3
2022-11-27,Tanker,17293,353,,,368564.0,,Panamax,Crude Oil,171,23,0.55,8
2023-10-25,LPG Carrier,21289,100,,55545.0,,,Typical LPG Carrier,Liquified Petroleum Gas,179,39,0.54,9
2023-07-02,LPG Carrier,40482,348,,15947.0,,,Typical LPG Carrier,Liquified Petroleum Gas,172,35,0.62,18
2023-05-31,LPG Carrier,37328,191,,17347.0,,,Typical LPG Carrier,Liquified Petroleum Gas,229,22,0.55,11
2023-11-15,Container Ship,17112,213,,,,12017.0,Feedermax Ships,Apparel,121,59,0.5,18
2021-05-05,Container Ship,30975,371,,,,10695.0,Feeder Ships,Electronics,204,40,0.68,2
2021-08-29,LPG Carrier,27557,178,,37225.0,,,Typical LPG Carrier,Liquified Petroleum Gas,206,24,0.7,8
2023-12-16,LNG Carrier,35338,450,111044.0,,,,Typical LNG Carrier,Liquified Natural Gas,234,48,0.55,3
2021-10-30,LPG Carrier,28720,330,,31268.0,,,Typical LPG Carrier,Liquified Petroleum Gas,164,33,0.75,3
2023-03-22,Tanker,49144,229,,,261531.0,,ULCC,Crude Oil,103,22,0.58,8
2023-06-02,Container Ship,25533,342,,,,13744.0,Post-Panamax Ships,Chemicals,376,39,0.57,10
2021-01-21,Container Ship,26929,224,,,,3209.0,Feedermax Ships,Chemicals,194,45,0.73,11
2021-07-17,Bulk Carrier,26771,395,,,107185.0,,Capesize,Iron Ore,135,44,0.55,3
2021-02-18,Bulk Carrier,20766,397,,,80110.0,,Panamax,Iron Ore,130,41,0.73,10
2023-07-04,LPG Carrier,22220,311,,7290.0,,,Typical LPG Carrier,Liquified Petroleum Gas,124,26,0.68,6
2022-10-31,Tanker,45921,351,,,263608.0,,Panamax,Refined Products,229,56,0.67,6
2022-01-29,Bulk Carrier,27160,271,,,175304.0,,Capesize,Coal,208,29,0.69,8
2022-08-21,LPG Carrier,25305,193,,33627.0,,,Typical LPG Carrier,Liquified Petroleum Gas,135,33,0.68,1
2022-04-30,LPG Carrier,29309,141,,17953.0,,,Typical LPG Carrier,Liquified Petroleum Gas,217,23,0.52,5
2021-10-20,Bulk Carrier,11893,119,,,78695.0,,Handymax/Supramax,Iron Ore,100,26,0.76,3
2022-06-10,LPG Carrier,27180,108,,55352.0,,,Typical LPG Carrier,Liquified Petroleum Gas,141,14,0.61,14
2022-05-10,LNG Carrier,48519,404,134656.0,,,,Typical LNG Carrier,Liquified Natural Gas,213,45,0.55,14
2023-11-20,Container Ship,21501,249,,,,6547.0,Panamax Ships,Machinery,359,19,0.61,6
2022-05-26,LNG Carrier,28388,255,149588.0,,,,Typical LNG Carrier,Liquified Natural Gas,202,45,0.53,9
2024-01-27,LNG Carrier,58243,338,108135.0,,,,Typical LNG Carrier,Liquified Natural Gas,227,46,0.56,15
2022-05-07,Tanker,40478,449,,,50123.0,,Suezmax,Crude Oil,89,31,0.52,13
2021-04-16,Container Ship,21355,69,,,,8615.0,Feedermax Ships,Machinery,163,17,0.51,13
2022-06-27,Bulk Carrier,26910,69,,,31628.0,,Capesize,Grain,292,56,0.69,6
2021-05-19,Container Ship,30973,127,,,,4634.0,Panamax Ships,Chemicals,373,46,0.75,14
2022-04-26,Tanker,39800,85,,,296575.0,,VLCC,Crude Oil,132,37,0.54,8
2022-03-12,Container Ship,21188,157,,,,7567.0,New Panamax (Neo-Panamax) Ships,Electronics,383,36,0.56,1
2023-08-29,LNG Carrier,27735,172,118180.0,,,,Typical LNG Carrier,Liquified Natural Gas,255,43,0.51,14
2023-12-02,LPG Carrier,39268,445,,67732.0,,,Typical LPG Carrier,Liquified Petroleum Gas,182,19,0.72,2
2023-12-31,Tanker,37360,237,,,93277.0,,LR2,Crude Oil,309,60,0.65,17
2022-03-06,LPG Carrier,26797,387,,53825.0,,,Typical LPG Carrier,Liquified Petroleum Gas,133,29,0.68,9
2022-08-31,Bulk Carrier,17152,306,,,90177.0,,Panamax,Coal,245,24,0.76,14
2022-12-19,Container Ship,24358,53,,,,4935.0,Panamax Ships,Consumer Goods,321,33,0.63,11
2023-11-14,Bulk Carrier,13710,372,,,164815.0,,Capesize,Grain,296,29,0.8,1
2021-02-10,Tanker,39919,377,,,86905.0,,LR2,Refined Products,236,40,0.58,3
2021-07-17,Tanker,48072,249,,,306196.0,,MR,Crude Oil,87,57,0.68,12
2023-03-24,Container Ship,17040,376,,,,3395.0,Feedermax Ships,Consumer Goods,136,35,0.56,18
2022-06-21,Container Ship,33556,441,,,,10991.0,Panamax Ships,Apparel,152,55,0.79,15
2022-07-03,Container Ship,16511,235,,,,9420.0,Feedermax Ships,Apparel,98,41,0.73,13
2021-03-17,Bulk Carrier,17708,298,,,157804.0,,Handymax/Supramax,Grain,236,23,0.72,1
2022-01-19,Tanker,47445,183,,,345042.0,,ULCC,Refined Products,252,34,0.62,6
2021-11-15,LNG Carrier,41089,110,117580.0,,,,Typical LNG Carrier,Liquified Natural Gas,273,45,0.71,4
2023-07-27,LNG Carrier,58563,207,132018.0,,,,Typical LNG Carrier,Liquified Natural Gas,249,40,0.67,10
2022-11-08,Bulk Carrier,16011,129,,,64792.0,,Handysize,Grain,215,59,0.78,18
2021-09-24,Bulk Carrier,23748,370,,,153402.0,,Panamax,Coal,257,53,0.53,3
2023-06-01,Bulk Carrier,10811,181,,,30706.0,,Handysize,Grain,185,47,0.76,3
2022-12-25,Tanker,22566,369,,,144641.0,,LR2,Refined Products,174,20,0.69,15
2022-08-28,Tanker,22233,94,,,107069.0,,LR2,Crude Oil,156,39,0.75,18
2023-08-19,Tanker,38072,302,,,71744.0,,Suezmax,Refined Products,250,35,0.71,2
2021-05-12,LPG Carrier,28363,180,,33095.0,,,Typical LPG Carrier,Liquified Petroleum Gas,200,19,0.78,5
2023-08-08,Container Ship,24160,345,,,,7365.0,Post-Panamax Ships,Chemicals,211,41,0.51,13
2023-06-11,Tanker,37355,414,,,141752.0,,LR2,Refined Products,172,35,0.68,15
2023-10-21,LNG Carrier,32145,252,113680.0,,,,Typical LNG Carrier,Liquified Natural Gas,250,42,0.6,18
2021-11-29,LNG Carrier,32445,189,146384.0,,,,Typical LNG Carrier,Liquified Natural Gas,217,49,0.75,12
2023-01-25,LNG Carrier,33447,71,119719.0,,,,Typical LNG Carrier,Liquified Natural Gas,291,45,0.77,5
2021-10-25,Tanker,31322,190,,,384652.0,,LR2,Crude Oil,118,57,0.76,10
2023-07-03,Bulk Carrier,11272,259,,,52143.0,,Capesize,Grain,209,44,0.6,15
2023-02-11,Bulk Carrier,13997,422,,,75969.0,,Capesize,Coal,185,33,0.63,5
2022-01-18,LNG Carrier,27336,253,124420.0,,,,Typical LNG Carrier,Liquified Natural Gas,245,41,0.62,11
2023-07-20,LPG Carrier,32287,415,,20620.0,,,Typical LPG Carrier,Liquified Petroleum Gas,117,39,0.66,1
2021-01-20,Container Ship,33529,115,,,,12207.0,Panamax Ships,Electronics,187,51,0.7,7
2022-04-10,Container Ship,25282,53,,,,7731.0,Feeder Ships,Consumer Goods,280,33,0.77,3
2023-02-06,LPG Carrier,20504,440,,45847.0,,,Typical LPG Carrier,Liquified Petroleum Gas,110,29,0.78,17
2023-12-20,Tanker,45201,401,,,394660.0,,MR,Refined Products,262,59,0.58,5
2023-10-10,LPG Carrier,39711,161,,16726.0,,,Typical LPG Carrier,Liquified Petroleum Gas,229,34,0.73,11
2021-06-07,LPG Carrier,42742,365,,7655.0,,,Typical LPG Carrier,Liquified Petroleum Gas,147,26,0.55,9
2022-04-30,LNG Carrier,25318,59,107510.0,,,,Typical LNG Carrier,Liquified Natural Gas,272,40,0.73,2
2022-06-10,LNG Carrier,36771,328,128088.0,,,,Typical LNG Carrier,Liquified Natural Gas,209,46,0.52,3
2022-05-08,LNG Carrier,45201,365,106422.0,,,,Typical LNG Carrier,Liquified Natural Gas,245,44,0.65,9
2021-12-08,Tanker,24812,380,,,96921.0,,ULCC,Refined Products,283,57,0.77,17
2021-04-15,Bulk Carrier,28391,137,,,146176.0,,Handysize,Iron Ore,233,28,0.52,14
2021-11-17,LPG Carrier,20931,310,,61926.0,,,Typical LPG Carrier,Liquified Petroleum Gas,185,22,0.58,3
2022-11-20,LPG Carrier,31459,407,,39170.0,,,Typical LPG Carrier,Liquified Petroleum Gas,109,20,0.76,11
2022-06-27,Container Ship,28132,426,,,,10685.0,New Panamax (Neo-Panamax) Ships,Machinery,185,44,0.6,11
2022-06-18,Tanker,38258,342,,,159245.0,,ULCC,Refined Products,238,27,0.68,2
2021-11-21,Tanker,15704,443,,,358238.0,,MR,Crude Oil,185,62,0.52,7
2022-12-18,LNG Carrier,32047,347,144801.0,,,,Typical LNG Carrier,Liquified Natural Gas,292,42,0.67,12
2023-04-12,Container Ship,30712,208,,,,4326.0,Feeder Ships,Machinery,87,23,0.63,12
2023-08-11,Bulk Carrier,16555,401,,,51203.0,,Capesize,Iron Ore,217,45,0.7,17
2021-02-01,LNG Carrier,48015,343,117341.0,,,,Typical LNG Carrier,Liquified Natural Gas,292,48,0.68,14
2022-08-16,Bulk Carrier,19632,280,,,10681.0,,Handysize,Grain,215,42,0.63,18
2022-02-01,Tanker,18185,140,,,372718.0,,VLCC,Crude Oil,143,45,0.72,4
2022-11-04,Tanker,28278,144,,,345249.0,,ULCC,Refined Products,94,58,0.7,14
2022-11-30,Container Ship,32944,307,,,,3908.0,Feedermax Ships,Consumer Goods,118,29,0.77,6
2022-10-08,Tanker,23574,258,,,321521.0,,Aframax,Refined Products,132,33,0.55,5
2021-01-23,LPG Carrier,27895,210,,45577.0,,,Typical LPG Carrier,Liquified Petroleum Gas,169,34,0.72,10
2023-08-25,LPG Carrier,39185,192,,58490.0,,,Typical LPG Carrier,Liquified Petroleum Gas,204,39,0.77,9
2022-05-03,Bulk Carrier,16116,449,,,31983.0,,Handysize,Coal,294,29,0.6,3
2022-08-26,Tanker,19583,367,,,349997.0,,VLCC,Crude Oil,145,21,0.59,10
2023-04-02,Tanker,22139,237,,,212281.0,,LR1,Crude Oil,331,27,0.78,3
2022-01-21,Bulk Carrier,15201,319,,,25770.0,,Panamax,Iron Ore,226,41,0.64,7
2021-11-11,LPG Carrier,21572,373,,21773.0,,,Typical LPG Carrier,Liquified Petroleum Gas,143,36,0.7,2
2023-07-09,LPG Carrier,36452,232,,72044.0,,,Typical LPG Carrier,Liquified Petroleum Gas,165,40,0.62,7
2021-07-26,LNG Carrier,51864,436,101195.0,,,,Typical LNG Carrier,Liquified Natural Gas,217,49,0.8,15
2021-01-02,LNG Carrier,31570,71,123311.0,,,,Typical LNG Carrier,Liquified Natural Gas,219,50,0.61,10
2023-04-22,Bulk Carrier,22060,158,,,150546.0,,Capesize,Coal,193,21,0.64,7
2022-10-30,LPG Carrier,42596,75,,7511.0,,,Typical LPG Carrier,Liquified Petroleum Gas,184,26,0.55,6
2021-02-02,LPG Carrier,29246,73,,75048.0,,,Typical LPG Carrier,Liquified Petroleum Gas,127,26,0.75,10
2023-09-12,Tanker,43584,267,,,175761.0,,MR,Crude Oil,182,44,0.53,17
2022-06-30,Container Ship,17313,225,,,,11583.0,New Panamax (Neo-Panamax) Ships,Apparel,155,23,0.79,6
2021-02-16,Bulk Carrier,11909,255,,,34653.0,,Panamax,Iron Ore,296,21,0.52,10
2022-05-04,Container Ship,18954,343,,,,11663.0,New Panamax (Neo-Panamax) Ships,Electronics,186,28,0.67,11
2023-01-16,Bulk Carrier,25617,202,,,175536.0,,Panamax,Coal,237,45,0.71,16
2022-05-22,LNG Carrier,34109,341,136516.0,,,,Typical LNG Carrier,Liquified Natural Gas,212,40,0.76,6
2022-03-14,LPG Carrier,40592,74,,13801.0,,,Typical LPG Carrier,Liquified Petroleum Gas,221,38,0.53,6
2023-08-01,Container Ship,17337,416,,,,10159.0,Panamax Ships,Consumer Goods,268,45,0.59,2
2021-09-04,Tanker,37152,376,,,331135.0,,Panamax,Crude Oil,126,26,0.78,9
2022-01-30,Tanker,31699,205,,,215931.0,,LR1,Refined Products,325,36,0.51,3
2021-12-15,Container Ship,26713,185,,,,3199.0,New Panamax (Neo-Panamax) Ships,Apparel,159,53,0.69,13
2021-01-30,Container Ship,23713,237,,,,12013.0,Panamax Ships,Machinery,295,33,0.78,12
2021-11-10,Bulk Carrier,13599,176,,,80757.0,,Panamax,Grain,165,40,0.51,2
2021-07-03,Container Ship,22717,148,,,,4821.0,Feeder Ships,Chemicals,71,43,0.61,6
2021-12-07,LPG Carrier,21605,223,,22250.0,,,Typical LPG Carrier,Liquified Petroleum Gas,213,17,0.75,12
2023-05-03,LPG Carrier,37357,384,,45096.0,,,Typical LPG Carrier,Liquified Petroleum Gas,152,39,0.75,3
2021-07-29,LPG Carrier,40977,224,,50622.0,,,Typical LPG Carrier,Liquified Petroleum Gas,134,16,0.71,10
2021-03-02,Container Ship,25023,332,,,,13383.0,Feeder Ships,Consumer Goods,87,18,0.67,12
2021-08-07,Bulk Carrier,14882,183,,,61862.0,,Handymax/Supramax,Coal,226,60,0.78,3
2022-10-25,Tanker,49343,86,,,308132.0,,Aframax,Crude Oil,156,59,0.76,5
