Charter Date,Vessel Type,Route ID,Charter Price ($/day),Duration (days),Cargo Type/Use Case,Capacity/Bollard Pull,daily_consumption,Distance (nm),Port Fees ($),Average Speed (knots)
2023-12-25,Aframax,STS2,9170,0.052083333333333336,Crude Oil,100448,30,15,0,12.0
2021-01-11,LR2,TC7,9693,11.85897435897436,Refined Products,75647,40,3700,20000,13.0
2021-08-20,MR,TC14,5666,13.888888888888888,Diesel,44703,25,4000,22000,12.0
2022-04-30,Aframax,TD19,8496,2.777777777777778,Crude Oil,99580,30,800,15000,12.0
2022-04-23,MR,TC14,5347,13.888888888888888,Diesel,40805,25,4000,22000,12.0
2023-07-31,LR1,TC5,6974,18.666666666666668,Refined Products,60786,35,5600,30000,12.5
2023-04-18,MR,TC14,9378,13.888888888888888,Diesel,40412,25,4000,22000,12.0
2022-12-09,Aframax,TD8,9243,15.972222222222221,Crude Oil,104057,30,4600,30000,12.0
2021-10-17,Aframax,TD19,8227,2.777777777777778,Crude Oil,104962,30,800,15000,12.0
2024-01-16,Suezmax,TD6,5602,3.8461538461538463,Refined Products,148000,40,1200,12000,13.0
2022-04-05,Aframax,TD19,6986,2.777777777777778,Crude Oil,103049,30,800,15000,12.0
2021-11-27,VLCC,TD15,9992,32.738095238095234,Crude Oil,302199,55,11000,60000,14.0
2023-12-26,MR,TC14,7030,13.888888888888888,Diesel,41543,25,4000,22000,12.0
2023-12-20,LR1,TC7,9745,12.333333333333334,Refined Products,55717,35,3700,20000,12.5
2023-03-07,LR2,TC1,5907,17.94871794871795,Refined Products,81711,40,5600,30000,13.0
2023-01-23,Aframax,STS2,6859,0.052083333333333336,Fuel Oil,102963,30,15,0,12.0
2023-02-25,Suezmax,TD6,9265,3.8461538461538463,Refined Products,143130,40,1200,12000,13.0
2022-03-03,MR,TC11,9035,9.722222222222223,Diesel,48703,25,2800,18000,12.0
2022-02-13,VLCC,TD3C,6185,19.345238095238095,Crude Oil,301606,55,6500,50000,14.0
2021-04-21,VLCC,TD15,6316,32.738095238095234,Crude Oil,306903,55,11000,60000,14.0
2023-06-15,LR2,TC7,7841,11.85897435897436,Refined Products,77639,40,3700,20000,13.0
2023-06-11,Suezmax,TD6,9467,3.8461538461538463,Refined Products,147858,40,1200,12000,13.0
2023-10-15,Aframax,TD19,8630,2.777777777777778,Crude Oil,103228,30,800,15000,12.0
2021-06-14,VLCC,STS1,9694,0.029761904761904764,Crude Oil,319522,55,10,0,14.0
2022-07-16,MR,TC6,9266,4.166666666666667,Diesel,43717,25,1200,10000,12.0
2022-04-12,LR1,TC1,9119,18.666666666666668,Refined Products,56698,35,5600,30000,12.5
2021-07-18,Suezmax,TD20,8586,13.782051282051283,Refined Products,148109,40,4300,35000,13.0
2021-11-10,VLCC,TD3C,7793,19.345238095238095,Crude Oil,302546,55,6500,50000,14.0
2021-12-09,Aframax,TD19,6517,2.777777777777778,Fuel Oil,103979,30,800,15000,12.0
2022-01-28,MR,STS1,8089,0.034722222222222224,Gasoline,46961,25,10,0,12.0
2022-01-03,LR2,TC5,7116,17.94871794871795,Refined Products,81946,40,5600,30000,13.0
2021-02-21,MR,TC6,6090,4.166666666666667,Gasoline,44108,25,1200,10000,12.0
2021-08-17,MR,TC2_37,6954,10.416666666666666,Gasoline,44940,25,3000,25000,12.0
2021-05-31,Suezmax,STS2,9756,0.04807692307692307,Refined Products,147099,40,15,0,13.0
2022-10-11,MR,TC6,9208,4.166666666666667,Diesel,46826,25,1200,10000,12.0
2021-04-12,LR2,TC1,7021,17.94871794871795,Refined Products,78739,40,5600,30000,13.0
2022-01-26,LR1,TC7,9085,12.333333333333334,Refined Products,62376,35,3700,20000,12.5
2023-02-08,Suezmax,TD20,9864,13.782051282051283,Refined Products,149539,40,4300,35000,13.0
2022-09-15,MR,TC14,5065,13.888888888888888,Diesel,49730,25,4000,22000,12.0
2022-04-12,LR2,TC5,7016,17.94871794871795,Refined Products,82975,40,5600,30000,13.0
2021-08-30,MR,TC6,6213,4.166666666666667,Gasoline,49089,25,1200,10000,12.0
2023-06-11,MR,TC2_37,6755,10.416666666666666,Diesel,45732,25,3000,25000,12.0
2021-07-28,VLCC,STS3,6666,0.03571428571428571,Crude Oil,308755,55,12,0,14.0
2021-02-23,MR,TC14,9363,13.888888888888888,Gasoline,45734,25,4000,22000,12.0
2021-12-13,LR2,TC1,9037,17.94871794871795,Refined Products,77182,40,5600,30000,13.0
2022-08-05,LR1,TC5,5081,18.666666666666668,Refined Products,57775,35,5600,30000,12.5
2022-02-23,Suezmax,TD20,6260,13.782051282051283,Crude Oil,148235,40,4300,35000,13.0
2021-01-06,MR,TC11,6961,9.722222222222223,Gasoline,41018,25,2800,18000,12.0
2023-05-21,LR2,TC7,8953,11.85897435897436,Refined Products,75490,40,3700,20000,13.0
2021-01-17,VLCC,TD15,5437,32.738095238095234,Crude Oil,304337,55,11000,60000,14.0
2021-01-12,Aframax,TD19,8640,2.777777777777778,Fuel Oil,95537,30,800,15000,12.0
2023-12-16,LR2,TC5,7958,17.94871794871795,Refined Products,79587,40,5600,30000,13.0
2022-02-16,Aframax,TD8,8519,15.972222222222221,Crude Oil,97207,30,4600,30000,12.0
2022-01-17,LR2,TC1,7549,17.94871794871795,Refined Products,79444,40,5600,30000,13.0
2021-04-30,Aframax,STS1,6899,0.034722222222222224,Fuel Oil,95995,30,10,0,12.0
2023-12-29,Aframax,STS2,7701,0.052083333333333336,Fuel Oil,103884,30,15,0,12.0
2021-10-01,LR1,TC1,8538,18.666666666666668,Refined Products,58651,35,5600,30000,12.5
2023-05-24,Aframax,STS3,6359,0.041666666666666664,Crude Oil,97647,30,12,0,12.0
2023-05-12,LR2,TC5,5216,17.94871794871795,Refined Products,77545,40,5600,30000,13.0
2021-10-01,VLCC,STS3,8258,0.03571428571428571,Crude Oil,309569,55,12,0,14.0
2022-08-06,Suezmax,TD6,6319,3.8461538461538463,Refined Products,143474,40,1200,12000,13.0
2021-04-24,MR,TC2_37,8685,10.416666666666666,Gasoline,49806,25,3000,25000,12.0
2022-07-20,Suezmax,STS2,7178,0.04807692307692307,Refined Products,140722,40,15,0,13.0
2021-10-29,Aframax,TD8,9826,15.972222222222221,Fuel Oil,104179,30,4600,30000,12.0
2021-05-10,MR,TC23,8580,1.736111111111111,Gasoline,41894,25,500,8000,12.0
2021-11-28,MR,TC14,6624,13.888888888888888,Gasoline,49591,25,4000,22000,12.0
2023-01-24,VLCC,TD15,5380,32.738095238095234,Crude Oil,313746,55,11000,60000,14.0
2023-05-08,LR2,TC5,5012,17.94871794871795,Refined Products,81198,40,5600,30000,13.0
2021-03-09,Aframax,STS2,8353,0.052083333333333336,Crude Oil,102643,30,15,0,12.0
2022-06-25,VLCC,TD3C,9445,19.345238095238095,Crude Oil,306589,55,6500,50000,14.0
2022-03-07,Aframax,TD19,7163,2.777777777777778,Fuel Oil,103460,30,800,15000,12.0
2021-01-29,MR,TC14,7574,13.888888888888888,Gasoline,43775,25,4000,22000,12.0
2023-04-05,Aframax,TD8,5942,15.972222222222221,Crude Oil,98860,30,4600,30000,12.0
2021-09-27,Suezmax,TD6,8441,3.8461538461538463,Refined Products,147944,40,1200,12000,13.0
2022-03-06,VLCC,TD15,6176,32.738095238095234,Crude Oil,304689,55,11000,60000,14.0
2021-03-11,Aframax,TD19,8684,2.777777777777778,Fuel Oil,98341,30,800,15000,12.0
2022-04-22,MR,TC23,5673,1.736111111111111,Diesel,49124,25,500,8000,12.0
2022-10-14,MR,TC6,5316,4.166666666666667,Diesel,41755,25,1200,10000,12.0
2021-11-23,Suezmax,TD20,9763,13.782051282051283,Refined Products,141476,40,4300,35000,13.0
2021-10-02,LR2,TC7,5282,11.85897435897436,Refined Products,75378,40,3700,20000,13.0
2022-07-18,LR1,TC1,6275,18.666666666666668,Refined Products,64688,35,5600,30000,12.5
2022-11-02,Aframax,TD8,5085,15.972222222222221,Crude Oil,95782,30,4600,30000,12.0
2023-02-02,MR,TC23,9815,1.736111111111111,Gasoline,46627,25,500,8000,12.0
2021-11-18,LR2,TC5,6324,17.94871794871795,Refined Products,78257,40,5600,30000,13.0
2022-10-25,MR,TC14,9216,13.888888888888888,Diesel,42130,25,4000,22000,12.0
2024-01-30,LR2,TC1,5491,17.94871794871795,Refined Products,79181,40,5600,30000,13.0
2021-10-30,LR1,TC5,8587,18.666666666666668,Refined Products,61401,35,5600,30000,12.5
2023-09-14,MR,TC6,6408,4.166666666666667,Gasoline,45116,25,1200,10000,12.0
2023-05-11,LR1,TC7,8132,12.333333333333334,Refined Products,56447,35,3700,20000,12.5
2021-03-18,VLCC,TD3C,7786,19.345238095238095,Crude Oil,304755,55,6500,50000,14.0
2021-07-30,MR,TC11,8196,9.722222222222223,Diesel,41449,25,2800,18000,12.0
2021-12-20,MR,TC14,7224,13.888888888888888,Diesel,49140,25,4000,22000,12.0
2023-09-24,VLCC,STS3,9956,0.03571428571428571,Crude Oil,305352,55,12,0,14.0
2022-09-03,LR1,TC1,6472,18.666666666666668,Refined Products,63045,35,5600,30000,12.5
2021-03-21,LR2,TC5,8784,17.94871794871795,Refined Products,83659,40,5600,30000,13.0
2023-11-26,MR,TC11,5559,9.722222222222223,Gasoline,49587,25,2800,18000,12.0
2021-06-07,LR2,TC7,8204,11.85897435897436,Refined Products,80404,40,3700,20000,13.0
2021-09-11,MR,TC23,5918,1.736111111111111,Gasoline,45967,25,500,8000,12.0
2022-07-09,MR,TC14,9009,13.888888888888888,Diesel,43501,25,4000,22000,12.0
2022-10-01,VLCC,TD15,5449,32.738095238095234,Crude Oil,302161,55,11000,60000,14.0
2021-01-24,LR1,TC1,9876,18.666666666666668,Refined Products,59367,35,5600,30000,12.5
2021-06-26,VLCC,STS3,5514,0.03571428571428571,Crude Oil,301625,55,12,0,14.0
2023-09-29,Aframax,TD19,5588,2.777777777777778,Fuel Oil,102405,30,800,15000,12.0
2022-02-22,LR2,TC7,9632,11.85897435897436,Refined Products,82425,40,3700,20000,13.0
2022-08-07,MR,TC6,9049,4.166666666666667,Diesel,40694,25,1200,10000,12.0
2022-09-04,Suezmax,STS2,7689,0.04807692307692307,Crude Oil,143255,40,15,0,13.0
2022-01-04,LR2,TC7,9696,11.85897435897436,Refined Products,84144,40,3700,20000,13.0
2021-08-06,Suezmax,TD20,7878,13.782051282051283,Crude Oil,141967,40,4300,35000,13.0
2021-07-18,Suezmax,TD20,5437,13.782051282051283,Crude Oil,142070,40,4300,35000,13.0
2022-05-24,MR,TC11,6434,9.722222222222223,Diesel,41538,25,2800,18000,12.0
2021-12-03,Aframax,TD19,7451,2.777777777777778,Fuel Oil,101174,30,800,15000,12.0
2022-01-13,Suezmax,TD20,9810,13.782051282051283,Crude Oil,149533,40,4300,35000,13.0
2023-11-16,VLCC,TD15,9971,32.738095238095234,Crude Oil,310113,55,11000,60000,14.0
2021-10-20,Suezmax,STS2,7841,0.04807692307692307,Refined Products,143973,40,15,0,13.0
2022-07-25,Suezmax,TD20,7692,13.782051282051283,Refined Products,143880,40,4300,35000,13.0
2023-09-29,Suezmax,TD20,9196,13.782051282051283,Crude Oil,149725,40,4300,35000,13.0
2023-06-20,LR1,TC7,5346,12.333333333333334,Refined Products,58540,35,3700,20000,12.5
2023-05-04,MR,STS3,8119,0.041666666666666664,Diesel,49290,25,12,0,12.0
2021-10-06,MR,TC23,7025,1.736111111111111,Diesel,41834,25,500,8000,12.0
2023-02-06,MR,TC23,6769,1.736111111111111,Gasoline,45165,25,500,8000,12.0
2023-12-17,MR,TC14,6372,13.888888888888888,Diesel,41563,25,4000,22000,12.0
2021-11-12,LR2,TC1,5067,17.94871794871795,Refined Products,77026,40,5600,30000,13.0
2021-03-12,Suezmax,TD20,7096,13.782051282051283,Refined Products,144238,40,4300,35000,13.0
2023-04-02,VLCC,STS1,9872,0.029761904761904764,Crude Oil,303368,55,10,0,14.0
2022-01-12,MR,TC6,9430,4.166666666666667,Diesel,43467,25,1200,10000,12.0
2022-11-10,LR1,TC7,8434,12.333333333333334,Refined Products,58956,35,3700,20000,12.5
2022-11-15,LR1,TC7,8661,12.333333333333334,Refined Products,61486,35,3700,20000,12.5
2023-07-13,Aframax,TD19,5173,2.777777777777778,Fuel Oil,102609,30,800,15000,12.0
2023-01-13,Suezmax,STS2,6021,0.04807692307692307,Crude Oil,141089,40,15,0,13.0
2023-09-16,VLCC,TD3C,8620,19.345238095238095,Crude Oil,302890,55,6500,50000,14.0
2022-01-22,Aframax,TD8,9427,15.972222222222221,Fuel Oil,99307,30,4600,30000,12.0
2022-07-27,LR1,TC7,9065,12.333333333333334,Refined Products,56468,35,3700,20000,12.5
2022-03-17,MR,TC23,5250,1.736111111111111,Diesel,44328,25,500,8000,12.0
2021-07-08,VLCC,TD15,9017,32.738095238095234,Crude Oil,302119,55,11000,60000,14.0
2021-07-22,LR2,TC5,8280,17.94871794871795,Refined Products,81872,40,5600,30000,13.0
2021-09-05,MR,TC6,6599,4.166666666666667,Gasoline,44188,25,1200,10000,12.0
2022-06-11,Suezmax,TD20,9706,13.782051282051283,Refined Products,147066,40,4300,35000,13.0
2021-04-19,MR,TC6,5670,4.166666666666667,Diesel,44141,25,1200,10000,12.0
2023-02-03,Aframax,STS1,6424,0.034722222222222224,Fuel Oil,101337,30,10,0,12.0
2022-03-12,VLCC,TD15,7085,32.738095238095234,Crude Oil,318646,55,11000,60000,14.0
2021-01-18,LR2,TC5,5459,17.94871794871795,Refined Products,82805,40,5600,30000,13.0
2022-10-27,MR,TC2_37,5940,10.416666666666666,Gasoline,41828,25,3000,25000,12.0
2022-04-19,Suezmax,STS2,5501,0.04807692307692307,Refined Products,141712,40,15,0,13.0
2021-09-07,MR,STS1,8393,0.034722222222222224,Gasoline,44622,25,10,0,12.0
2021-09-14,LR1,TC7,6595,12.333333333333334,Refined Products,60492,35,3700,20000,12.5
2023-03-12,MR,TC6,8616,4.166666666666667,Diesel,43557,25,1200,10000,12.0
2021-04-15,Aframax,TD8,8778,15.972222222222221,Fuel Oil,95733,30,4600,30000,12.0
2022-03-01,LR2,TC1,6217,17.94871794871795,Refined Products,78067,40,5600,30000,13.0
2022-02-04,MR,TC14,9125,13.888888888888888,Gasoline,40165,25,4000,22000,12.0
2022-05-11,Suezmax,TD20,8033,13.782051282051283,Crude Oil,147302,40,4300,35000,13.0
2023-02-19,LR2,TC7,5719,11.85897435897436,Refined Products,83297,40,3700,20000,13.0
2023-07-16,MR,TC2_37,5411,10.416666666666666,Diesel,47868,25,3000,25000,12.0
2021-01-07,MR,STS3,5973,0.041666666666666664,Diesel,44728,25,12,0,12.0
2023-08-10,VLCC,TD3C,9316,19.345238095238095,Crude Oil,300979,55,6500,50000,14.0
2021-01-22,MR,TC14,8872,13.888888888888888,Diesel,43213,25,4000,22000,12.0
2021-05-28,LR1,TC5,8257,18.666666666666668,Refined Products,60044,35,5600,30000,12.5
2023-07-14,MR,STS1,9919,0.034722222222222224,Diesel,43510,25,10,0,12.0
2022-11-04,Aframax,TD19,9881,2.777777777777778,Fuel Oil,101360,30,800,15000,12.0
2023-05-01,MR,TC2_37,9121,10.416666666666666,Diesel,48672,25,3000,25000,12.0
2021-04-14,MR,TC14,5134,13.888888888888888,Gasoline,43825,25,4000,22000,12.0
2022-01-02,LR2,TC7,9100,11.85897435897436,Refined Products,83689,40,3700,20000,13.0
2021-04-27,MR,TC6,8650,4.166666666666667,Gasoline,42352,25,1200,10000,12.0
2023-02-14,VLCC,TD15,8118,32.738095238095234,Crude Oil,309780,55,11000,60000,14.0
2022-05-14,MR,TC23,7757,1.736111111111111,Diesel,41626,25,500,8000,12.0
2021-04-04,VLCC,TD3C,7417,19.345238095238095,Crude Oil,303848,55,6500,50000,14.0
2021-01-02,Aframax,STS2,6052,0.052083333333333336,Crude Oil,102617,30,15,0,12.0
2022-10-25,LR1,TC7,8283,12.333333333333334,Refined Products,64727,35,3700,20000,12.5
2023-06-13,VLCC,TD3C,6646,19.345238095238095,Crude Oil,303566,55,6500,50000,14.0
2022-01-26,MR,TC2_37,9584,10.416666666666666,Gasoline,45731,25,3000,25000,12.0
2023-08-26,Aframax,TD19,5556,2.777777777777778,Crude Oil,96247,30,800,15000,12.0
2022-05-06,Aframax,TD19,7426,2.777777777777778,Fuel Oil,103225,30,800,15000,12.0
2022-07-20,VLCC,TD15,7589,32.738095238095234,Crude Oil,300842,55,11000,60000,14.0
2023-12-11,Aframax,TD8,7540,15.972222222222221,Crude Oil,102413,30,4600,30000,12.0
2023-01-06,MR,TC14,7616,13.888888888888888,Diesel,47102,25,4000,22000,12.0
2023-05-16,LR1,TC7,7984,12.333333333333334,Refined Products,64019,35,3700,20000,12.5
2024-01-11,MR,TC11,7780,9.722222222222223,Gasoline,47383,25,2800,18000,12.0
2024-01-05,MR,TC14,9910,13.888888888888888,Gasoline,49249,25,4000,22000,12.0
2021-07-24,VLCC,TD3C,9343,19.345238095238095,Crude Oil,310618,55,6500,50000,14.0
2021-07-23,VLCC,TD3C,8223,19.345238095238095,Crude Oil,304660,55,6500,50000,14.0
2021-01-14,Suezmax,TD6,5761,3.8461538461538463,Refined Products,147688,40,1200,12000,13.0
2021-11-27,MR,TC6,6809,4.166666666666667,Gasoline,45641,25,1200,10000,12.0
2022-03-13,MR,TC23,5986,1.736111111111111,Gasoline,45553,25,500,8000,12.0
2021-03-28,LR1,TC5,8110,18.666666666666668,Refined Products,64742,35,5600,30000,12.5
2023-02-08,VLCC,STS3,7590,0.03571428571428571,Crude Oil,301186,55,12,0,14.0
2022-08-23,MR,TC6,7483,4.166666666666667,Gasoline,43741,25,1200,10000,12.0
2023-10-26,MR,TC6,8872,4.166666666666667,Gasoline,42132,25,1200,10000,12.0
2021-12-11,Aframax,TD19,8429,2.777777777777778,Fuel Oil,95637,30,800,15000,12.0
2021-05-13,VLCC,TD15,5729,32.738095238095234,Crude Oil,302997,55,11000,60000,14.0
2023-09-17,MR,TC2_37,6076,10.416666666666666,Gasoline,47532,25,3000,25000,12.0
2022-09-04,MR,TC23,9684,1.736111111111111,Diesel,47061,25,500,8000,12.0
2021-07-16,MR,TC2_37,6991,10.416666666666666,Gasoline,48726,25,3000,25000,12.0
2023-04-29,MR,TC11,6369,9.722222222222223,Diesel,49203,25,2800,18000,12.0
2023-06-11,Suezmax,TD6,6787,3.8461538461538463,Crude Oil,145183,40,1200,12000,13.0
2021-11-20,Suezmax,TD20,8223,13.782051282051283,Crude Oil,140300,40,4300,35000,13.0
2022-04-05,Suezmax,STS2,6502,0.04807692307692307,Crude Oil,147695,40,15,0,13.0
2021-12-13,Suezmax,STS2,6292,0.04807692307692307,Crude Oil,142758,40,15,0,13.0
2023-03-19,Aframax,STS3,6637,0.041666666666666664,Crude Oil,99619,30,12,0,12.0
2021-03-06,MR,TC14,5647,13.888888888888888,Gasoline,45383,25,4000,22000,12.0
2021-05-17,LR1,TC7,8812,12.333333333333334,Refined Products,58300,35,3700,20000,12.5
2023-01-27,Suezmax,TD6,6434,3.8461538461538463,Refined Products,149740,40,1200,12000,13.0
2021-09-12,VLCC,TD15,9704,32.738095238095234,Crude Oil,307308,55,11000,60000,14.0
2021-12-13,VLCC,TD15,7728,32.738095238095234,Crude Oil,309315,55,11000,60000,14.0
2021-05-05,MR,TC2_37,8910,10.416666666666666,Gasoline,49560,25,3000,25000,12.0
2023-07-18,Aframax,STS2,8093,0.052083333333333336,Crude Oil,103838,30,15,0,12.0
2023-08-26,Aframax,TD8,7922,15.972222222222221,Fuel Oil,103198,30,4600,30000,12.0
2021-11-18,Aframax,TD19,6741,2.777777777777778,Fuel Oil,99367,30,800,15000,12.0
2022-09-15,LR1,TC1,9397,18.666666666666668,Refined Products,57822,35,5600,30000,12.5
2022-01-17,MR,TC23,8672,1.736111111111111,Diesel,43796,25,500,8000,12.0
2023-02-01,MR,TC2_37,7375,10.416666666666666,Gasoline,43965,25,3000,25000,12.0
2021-08-06,LR2,TC5,9043,17.94871794871795,Refined Products,84787,40,5600,30000,13.0
2022-08-20,Suezmax,STS2,5364,0.04807692307692307,Crude Oil,143069,40,15,0,13.0
2023-04-11,MR,TC11,7617,9.722222222222223,Diesel,47176,25,2800,18000,12.0
2022-09-07,Suezmax,TD6,9693,3.8461538461538463,Crude Oil,143938,40,1200,12000,13.0
2022-07-27,MR,TC11,8617,9.722222222222223,Gasoline,43780,25,2800,18000,12.0
2022-11-17,MR,TC11,8939,9.722222222222223,Diesel,48594,25,2800,18000,12.0
2022-08-26,Suezmax,TD6,9501,3.8461538461538463,Crude Oil,149199,40,1200,12000,13.0
2023-12-13,Suezmax,TD20,5825,13.782051282051283,Crude Oil,141847,40,4300,35000,13.0
2023-07-20,Suezmax,TD6,8937,3.8461538461538463,Refined Products,142753,40,1200,12000,13.0
2021-03-30,VLCC,STS1,6720,0.029761904761904764,Crude Oil,315687,55,10,0,14.0
2023-04-05,LR1,TC5,6076,18.666666666666668,Refined Products,58600,35,5600,30000,12.5
2023-07-06,MR,TC2_37,7047,10.416666666666666,Diesel,41307,25,3000,25000,12.0
2021-11-18,Aframax,STS2,5335,0.052083333333333336,Fuel Oil,97324,30,15,0,12.0
2022-10-02,LR1,TC7,8135,12.333333333333334,Refined Products,64729,35,3700,20000,12.5
2023-08-19,VLCC,TD3C,7125,19.345238095238095,Crude Oil,301453,55,6500,50000,14.0
2021-04-04,Suezmax,TD6,8343,3.8461538461538463,Crude Oil,147666,40,1200,12000,13.0
2021-09-14,MR,TC14,5502,13.888888888888888,Gasoline,40480,25,4000,22000,12.0
2022-06-23,MR,TC2_37,5755,10.416666666666666,Gasoline,40985,25,3000,25000,12.0
2022-04-10,Suezmax,TD20,7711,13.782051282051283,Crude Oil,148372,40,4300,35000,13.0
2022-10-31,LR2,TC1,8014,17.94871794871795,Refined Products,79493,40,5600,30000,13.0
2021-11-26,MR,TC2_37,7852,10.416666666666666,Gasoline,40252,25,3000,25000,12.0
2021-06-25,LR2,TC7,9831,11.85897435897436,Refined Products,78091,40,3700,20000,13.0
2022-06-28,Suezmax,TD6,6095,3.8461538461538463,Crude Oil,145952,40,1200,12000,13.0
2021-09-25,Aframax,TD8,7484,15.972222222222221,Fuel Oil,99869,30,4600,30000,12.0
2022-07-04,Suezmax,TD20,8428,13.782051282051283,Refined Products,147406,40,4300,35000,13.0
2023-04-01,Aframax,TD8,7761,15.972222222222221,Crude Oil,95074,30,4600,30000,12.0
2022-01-31,LR2,TC1,8725,17.94871794871795,Refined Products,75942,40,5600,30000,13.0
2022-03-29,LR2,TC7,5822,11.85897435897436,Refined Products,83817,40,3700,20000,13.0
2022-03-13,LR1,TC7,8758,12.333333333333334,Refined Products,59187,35,3700,20000,12.5
2021-12-22,VLCC,TD3C,8664,19.345238095238095,Crude Oil,309349,55,6500,50000,14.0
2023-04-06,Aframax,TD8,5374,15.972222222222221,Crude Oil,102727,30,4600,30000,12.0
2024-01-28,MR,STS1,5559,0.034722222222222224,Gasoline,49628,25,10,0,12.0
2023-05-02,MR,TC11,5765,9.722222222222223,Diesel,49866,25,2800,18000,12.0
2022-06-08,LR2,TC5,5308,17.94871794871795,Refined Products,77260,40,5600,30000,13.0
2022-07-10,LR1,TC1,8297,18.666666666666668,Refined Products,59167,35,5600,30000,12.5
2021-09-28,Aframax,TD19,8561,2.777777777777778,Crude Oil,99502,30,800,15000,12.0
2021-09-26,LR1,TC5,9181,18.666666666666668,Refined Products,61035,35,5600,30000,12.5
2021-07-01,LR2,TC7,8366,11.85897435897436,Refined Products,80794,40,3700,20000,13.0
2023-07-05,MR,TC2_37,8047,10.416666666666666,Diesel,46414,25,3000,25000,12.0
2021-04-15,VLCC,TD15,7293,32.738095238095234,Crude Oil,310326,55,11000,60000,14.0
2021-07-20,Aframax,TD19,7761,2.777777777777778,Crude Oil,101723,30,800,15000,12.0
2021-10-10,VLCC,STS1,6571,0.029761904761904764,Crude Oil,300572,55,10,0,14.0
2021-02-20,VLCC,TD15,9858,32.738095238095234,Crude Oil,317256,55,11000,60000,14.0
2021-11-02,LR1,TC5,7416,18.666666666666668,Refined Products,64826,35,5600,30000,12.5
2023-10-06,Suezmax,TD20,8820,13.782051282051283,Refined Products,142807,40,4300,35000,13.0
2021-05-03,Aframax,STS2,9282,0.052083333333333336,Crude Oil,103233,30,15,0,12.0
2021-05-02,Aframax,TD19,5964,2.777777777777778,Fuel Oil,102988,30,800,15000,12.0
2021-12-21,LR1,TC7,6240,12.333333333333334,Refined Products,62439,35,3700,20000,12.5
2022-08-23,MR,TC2_37,7637,10.416666666666666,Gasoline,41357,25,3000,25000,12.0
2022-10-22,Aframax,TD19,8662,2.777777777777778,Fuel Oil,102249,30,800,15000,12.0
2021-03-22,MR,TC6,8015,4.166666666666667,Gasoline,48965,25,1200,10000,12.0
2023-06-21,MR,TC14,6961,13.888888888888888,Gasoline,43483,25,4000,22000,12.0
2021-11-14,MR,TC2_37,7872,10.416666666666666,Gasoline,41887,25,3000,25000,12.0
2023-02-08,Aframax,TD8,5402,15.972222222222221,Crude Oil,104304,30,4600,30000,12.0
2023-05-13,Aframax,TD19,7427,2.777777777777778,Fuel Oil,104452,30,800,15000,12.0
2023-07-06,Suezmax,STS2,5015,0.04807692307692307,Refined Products,147669,40,15,0,13.0
2023-06-15,MR,TC11,5358,9.722222222222223,Gasoline,46867,25,2800,18000,12.0
2023-09-24,Aframax,TD19,6237,2.777777777777778,Crude Oil,96476,30,800,15000,12.0
